JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2459849.829441,9.341742,206695920.000000,13.379845
2459849.848732,9.343212,206695072.000000,13.379950
2459849.868022,9.344683,206693488.000000,13.380058
2459849.887312,9.346153,206693296.000000,13.380159
2459849.906602,9.347625,206692464.000000,13.380264
2459849.925892,9.349096,206691376.000000,13.380369
2459849.945182,9.350568,206690800.000000,13.380473
2459849.964472,9.352040,206690032.000000,13.380577
2459849.983762,9.353512,206689040.000000,13.380682
2459850.003053,9.354985,206688096.000000,13.380788
2459850.022343,9.356458,206687520.000000,13.380891
2459850.041633,9.357931,206686048.000000,13.380999
2459850.060923,9.359405,206685616.000000,13.381102
2459850.080213,9.360878,206685584.000000,13.381202
2459850.099503,9.362353,206683984.000000,13.381311
2459850.118793,9.363827,206683232.000000,13.381415
2459850.138083,9.365301,206682080.000000,13.381522
2459850.157374,9.366776,206682096.000000,13.381622
2459850.176664,9.368252,206680960.000000,13.381729
2459850.195954,9.369727,206680304.000000,13.381833
2459850.215244,9.371203,206679520.000000,13.381938
2459850.234534,9.372679,206677856.000000,13.382047
2459850.253824,9.374155,206677888.000000,13.382147
2459850.273114,9.375632,206676928.000000,13.382253
2459850.292404,9.377109,206676112.000000,13.382358
2459850.311695,9.378586,206675120.000000,13.382464
2459850.330985,9.380063,206674512.000000,13.382568
2459850.350275,9.381541,206673312.000000,13.382675
2459850.369565,9.383019,206672896.000000,13.382778
2459850.388855,9.384497,206671664.000000,13.382885
2459850.408145,9.385976,206670544.000000,13.382992
2459850.427435,9.387455,206670144.000000,13.383095
2459850.446725,9.388934,206669104.000000,13.383201
2459850.466015,9.390413,206668240.000000,13.383307
2459850.485306,9.391893,206667696.000000,13.383411
2459850.504596,9.393373,206666752.000000,13.383517
2459850.523886,9.394853,206665456.000000,13.383625
2459850.543176,9.396334,206665104.000000,13.383727
2459850.562466,9.397814,206664208.000000,13.383833
2459850.581756,9.399296,206663008.000000,13.383941
2459850.601046,9.400777,206662480.000000,13.384045
2459850.620336,9.402259,206662064.000000,13.384148
2459850.639627,9.403741,206661024.000000,13.384255
2459850.658917,9.405223,206660160.000000,13.384360
2459850.678207,9.406705,206659376.000000,13.384466
2459850.697497,9.408188,206657760.000000,13.384575
2459850.716787,9.409671,206657136.000000,13.384680
2459850.736077,9.411155,206656656.000000,13.384784
2459850.755367,9.412638,206656288.000000,13.384887
2459850.774657,9.414122,206654912.000000,13.384996
2459850.793948,9.415606,206653840.000000,13.385103
2459850.813238,9.417091,206652992.000000,13.385209
2459850.832528,9.418576,206652752.000000,13.385311
2459850.851818,9.420061,206652112.000000,13.385416
2459850.871108,9.421546,206650480.000000,13.385526
2459850.890398,9.423032,206649904.000000,13.385631
2459850.909688,9.424518,206649072.000000,13.385737
2459850.928978,9.426004,206648048.000000,13.385844
2459850.948269,9.427490,206647200.000000,13.385950
2459850.967559,9.428977,206646416.000000,13.386056
2459850.986849,9.430464,206645808.000000,13.386160
2459851.006139,9.431951,206644704.000000,13.386268
2459851.025429,9.433439,206643808.000000,13.386374
2459851.044719,9.434927,206642576.000000,13.386483
2459851.064009,9.436415,206642608.000000,13.386584
2459851.083299,9.437903,206641312.000000,13.386693
2459851.102590,9.439392,206640448.000000,13.386799
2459851.121880,9.440881,206639600.000000,13.386905
2459851.141170,9.442370,206638864.000000,13.387011
2459851.160460,9.443860,206638560.000000,13.387115
2459851.179750,9.445350,206637200.000000,13.387224
2459851.199040,9.446840,206635536.000000,13.387334
2459851.218330,9.448330,206635392.000000,13.387437
2459851.237620,9.449821,206634560.000000,13.387544
2459851.256911,9.451312,206633776.000000,13.387650
2459851.276201,9.452803,206633328.000000,13.387754
2459851.295491,9.454295,206632160.000000,13.387862
2459851.314781,9.455787,206630960.000000,13.387971
2459851.334071,9.457279,206630240.000000,13.388077
2459851.353361,9.458771,206629520.000000,13.388183
2459851.372651,9.460264,206628864.000000,13.388288
2459851.391941,9.461757,206628080.000000,13.388395
2459851.411232,9.463250,206626784.000000,13.388504
2459851.430522,9.464743,206626128.000000,13.388610
2459851.449812,9.466237,206625488.000000,13.388715
2459851.469102,9.467731,206624400.000000,13.388823
2459851.488392,9.469226,206623744.000000,13.388929
2459851.507682,9.470720,206622496.000000,13.389038
2459851.526972,9.472215,206621952.000000,13.389143
2459851.546262,9.473710,206620864.000000,13.389251
2459851.565553,9.475206,206620048.000000,13.389358
2459851.584843,9.476701,206619600.000000,13.389463
2459851.604133,9.478197,206619216.000000,13.389568
2459851.623423,9.479694,206617472.000000,13.389679
2459851.642713,9.481190,206617088.000000,13.389784
2459851.662003,9.482687,206616176.000000,13.389891
2459851.681293,9.484184,206614928.000000,13.390000
2459851.700583,9.485682,206614256.000000,13.390107
2459851.719874,9.487180,206613760.000000,13.390212
2459851.739164,9.488678,206612720.000000,13.390320
2459851.758454,9.490176,206611600.000000,13.390429
2459851.777744,9.491674,206610560.000000,13.390537
2459851.797034,9.493173,206610016.000000,13.390642
2459851.816324,9.494672,206609040.000000,13.390750
2459851.835614,9.496172,206608736.000000,13.390855
2459851.854904,9.497671,206607952.000000,13.390962
2459851.874195,9.499171,206606576.000000,13.391072
2459851.893485,9.500672,206606000.000000,13.391178
2459851.912775,9.502172,206604992.000000,13.391286
2459851.932065,9.503673,206604000.000000,13.391394
2459851.951355,9.505174,206603616.000000,13.391499
2459851.970645,9.506675,206602368.000000,13.391609
2459851.989935,9.508177,206602368.000000,13.391712
2459852.009225,9.509679,206600400.000000,13.391825
2459852.028515,9.511181,206599888.000000,13.391931
2459852.047806,9.512684,206598432.000000,13.392042
2459852.067096,9.514186,206597792.000000,13.392148
2459852.086386,9.515689,206597312.000000,13.392254
2459852.105676,9.517193,206596656.000000,13.392361
2459852.124966,9.518696,206595024.000000,13.392472
2459852.144256,9.520200,206594432.000000,13.392579
2459852.163546,9.521704,206593360.000000,13.392688
2459852.182836,9.523209,206592224.000000,13.392797
2459852.202127,9.524714,206591600.000000,13.392904
2459852.221417,9.526219,206590736.000000,13.393012
2459852.240707,9.527724,206590320.000000,13.393117
2459852.259997,9.529229,206589280.000000,13.393226
2459852.279287,9.530735,206588960.000000,13.393331
2459852.298577,9.532241,206587584.000000,13.393442
2459852.317867,9.533748,206586816.000000,13.393549
2459852.337157,9.535255,206585696.000000,13.393659
2459852.356448,9.536762,206585232.000000,13.393765
2459852.375738,9.538269,206583888.000000,13.393875
2459852.395028,9.539776,206584096.000000,13.393978
2459852.414318,9.541284,206582112.000000,13.394092
2459852.433608,9.542792,206581680.000000,13.394198
2459852.452898,9.544301,206580480.000000,13.394308
2459852.472188,9.545809,206580064.000000,13.394414
2459852.491478,9.547318,206578640.000000,13.394525
2459852.510769,9.548827,206577760.000000,13.394633
2459852.530059,9.550337,206577648.000000,13.394737
2459852.549349,9.551847,206576400.000000,13.394848
2459852.568639,9.553357,206575264.000000,13.394958
2459852.587929,9.554867,206574416.000000,13.395066
2459852.607219,9.556378,206574160.000000,13.395171
2459852.626509,9.557889,206572896.000000,13.395282
2459852.645799,9.559400,206572048.000000,13.395390
2459852.665090,9.560911,206571376.000000,13.395497
2459852.684380,9.562423,206569808.000000,13.395610
2459852.703670,9.563935,206569472.000000,13.395715
2459852.722960,9.565447,206568160.000000,13.395826
2459852.742250,9.566960,206567296.000000,13.395935
2459852.761540,9.568473,206566656.000000,13.396042
2459852.780830,9.569986,206566368.000000,13.396148
2459852.800120,9.571499,206565184.000000,13.396258
2459852.819411,9.573013,206564192.000000,13.396368
2459852.838701,9.574527,206563392.000000,13.396476
2459852.857991,9.576041,206562064.000000,13.396587
2459852.877281,9.577556,206561360.000000,13.396695
2459852.896571,9.579070,206560160.000000,13.396806
2459852.915861,9.580586,206559632.000000,13.396913
2459852.935151,9.582101,206559200.000000,13.397019
2459852.954441,9.583617,206557392.000000,13.397133
2459852.973732,9.585132,206557328.000000,13.397238
2459852.993022,9.586649,206555696.000000,13.397351
2459853.012312,9.588165,206555168.000000,13.397458
2459853.031602,9.589682,206554832.000000,13.397564
2459853.050892,9.591199,206553552.000000,13.397675
2459853.070182,9.592716,206552880.000000,13.397783
2459853.089472,9.594234,206551328.000000,13.397896
2459853.108762,9.595752,206550896.000000,13.398003
2459853.128053,9.597270,206549792.000000,13.398113
2459853.147343,9.598788,206549296.000000,13.398220
2459853.166633,9.600307,206548192.000000,13.398331
2459853.185923,9.601826,206547232.000000,13.398440
2459853.205213,9.603345,206546704.000000,13.398548
2459853.224503,9.604865,206546176.000000,13.398655
2459853.243793,9.606385,206545296.000000,13.398764
2459853.263083,9.607905,206544464.000000,13.398873
2459853.282374,9.609425,206542944.000000,13.398986
2459853.301664,9.610946,206542144.000000,13.399095
2459853.320954,9.612467,206541280.000000,13.399205
2459853.340244,9.613988,206541056.000000,13.399311
2459853.359534,9.615510,206540128.000000,13.399420
2459853.378824,9.617032,206538416.000000,13.399534
2459853.398114,9.618554,206538112.000000,13.399641
2459853.417404,9.620076,206537120.000000,13.399751
2459853.436695,9.621599,206535888.000000,13.399862
2459853.455985,9.623122,206534880.000000,13.399972
2459853.475275,9.624645,206534592.000000,13.400079
2459853.494565,9.626168,206533280.000000,13.400191
2459853.513855,9.627692,206532656.000000,13.400299
2459853.533145,9.629216,206531648.000000,13.400410
2459853.552435,9.630740,206530720.000000,13.400520
2459853.571725,9.632265,206529680.000000,13.400630
2459853.591015,9.633790,206529152.000000,13.400738
2459853.610306,9.635315,206528480.000000,13.400847
2459853.629596,9.636840,206527152.000000,13.400959
2459853.648886,9.638366,206526448.000000,13.401068
2459853.668176,9.639892,206525200.000000,13.401180
2459853.687466,9.641418,206524800.000000,13.401287
2459853.706756,9.642945,206524208.000000,13.401395
2459853.726046,9.644472,206523088.000000,13.401507
2459853.745336,9.645999,206521984.000000,13.401618
2459853.764627,9.647526,206521264.000000,13.401727
2459853.783917,9.649054,206520480.000000,13.401836
2459853.803207,9.650582,206519648.000000,13.401946
2459853.822497,9.652110,206518720.000000,13.402056
2459853.841787,9.653639,206518000.000000,13.402166
2459853.861077,9.655167,206516560.000000,13.402279
2459853.880367,9.656697,206515168.000000,13.402392
2459853.899657,9.658226,206514800.000000,13.402499
2459853.918948,9.659756,206514000.000000,13.402609
2459853.938238,9.661285,206513280.000000,13.402718
2459853.957528,9.662816,206512272.000000,13.402829
2459853.976818,9.664346,206511648.000000,13.402938
2459853.996108,9.665877,206510304.000000,13.403051
2459854.015398,9.667408,206509920.000000,13.403158
2459854.034688,9.668939,206508592.000000,13.403271
2459854.053978,9.670471,206507888.000000,13.403381
2459854.073269,9.672003,206506880.000000,13.403492
2459854.092559,9.673535,206505536.000000,13.403604
2459854.111849,9.675067,206505104.000000,13.403713
2459854.131139,9.676600,206504064.000000,13.403824
2459854.150429,9.678133,206503888.000000,13.403931
2459854.169719,9.679666,206502800.000000,13.404042
2459854.189009,9.681200,206501360.000000,13.404156
2459854.208299,9.682733,206501040.000000,13.404263
2459854.227590,9.684267,206499312.000000,13.404378
2459854.246880,9.685802,206498816.000000,13.404487
2459854.266170,9.687336,206498336.000000,13.404595
2459854.285460,9.688871,206497616.000000,13.404705
2459854.304750,9.690407,206496016.000000,13.404820
2459854.324040,9.691942,206495120.000000,13.404930
2459854.343330,9.693478,206494624.000000,13.405039
2459854.362620,9.695014,206493424.000000,13.405152
2459854.381911,9.696550,206492896.000000,13.405260
2459854.401201,9.698087,206491376.000000,13.405375
2459854.420491,9.699624,206490752.000000,13.405484
2459854.439781,9.701161,206489936.000000,13.405595
2459854.459071,9.702698,206488352.000000,13.405709
2459854.478361,9.704236,206488064.000000,13.405817
2459854.497651,9.705774,206487296.000000,13.405927
2459854.516941,9.707312,206486272.000000,13.406039
2459854.536232,9.708851,206485456.000000,13.406150
2459854.555522,9.710390,206484224.000000,13.406262
2459854.574812,9.711929,206484016.000000,13.406370
2459854.594102,9.713468,206482288.000000,13.406485
2459854.613392,9.715008,206481312.000000,13.406597
2459854.632682,9.716548,206481040.000000,13.406705
2459854.651972,9.718088,206480320.000000,13.406815
2459854.671262,9.719628,206479552.000000,13.406926
2459854.690553,9.721169,206477760.000000,13.407042
2459854.709843,9.722710,206477232.000000,13.407151
2459854.729133,9.724252,206477104.000000,13.407258
2459854.748423,9.725793,206475680.000000,13.407372
2459854.767713,9.727335,206474688.000000,13.407484
2459854.787003,9.728877,206474016.000000,13.407594
2459854.806293,9.730420,206473152.000000,13.407705
2459854.825583,9.731963,206471488.000000,13.407821
2459854.844874,9.733506,206471120.000000,13.407929
2459854.864164,9.735049,206470848.000000,13.408038
2459854.883454,9.736592,206469856.000000,13.408150
2459854.902744,9.738136,206468880.000000,13.408262
2459854.922034,9.739680,206467568.000000,13.408375
2459854.941324,9.741225,206466960.000000,13.408485
2459854.960614,9.742769,206465920.000000,13.408598
2459854.979904,9.744314,206464512.000000,13.408712
2459854.999195,9.745860,206463456.000000,13.408824
2459855.018485,9.747405,206463152.000000,13.408933
2459855.037775,9.748951,206462320.000000,13.409044
2459855.057065,9.750497,206461136.000000,13.409157
2459855.076355,9.752043,206459744.000000,13.409272
2459855.095645,9.753590,206458976.000000,13.409383
2459855.114935,9.755137,206458384.000000,13.409493
2459855.134225,9.756684,206457136.000000,13.409606
2459855.153515,9.758232,206456688.000000,13.409716
2459855.172806,9.759779,206455824.000000,13.409828
2459855.192096,9.761327,206454544.000000,13.409941
2459855.211386,9.762876,206453840.000000,13.410052
2459855.230676,9.764424,206453200.000000,13.410163
2459855.249966,9.765973,206452080.000000,13.410276
2459855.269256,9.767522,206451328.000000,13.410387
2459855.288546,9.769072,206450640.000000,13.410498
2459855.307836,9.770621,206448896.000000,13.410614
2459855.327127,9.772171,206448128.000000,13.410726
2459855.346417,9.773722,206447888.000000,13.410834
2459855.365707,9.775272,206447056.000000,13.410946
2459855.384997,9.776823,206445728.000000,13.411060
2459855.404287,9.778374,206444656.000000,13.411173
2459855.423577,9.779925,206444192.000000,13.411283
2459855.442867,9.781477,206443184.000000,13.411396
2459855.462157,9.783029,206441968.000000,13.411510
2459855.481448,9.784581,206441152.000000,13.411622
2459855.500738,9.786134,206440432.000000,13.411733
2459855.520028,9.787686,206439616.000000,13.411845
2459855.539318,9.789239,206438272.000000,13.411959
2459855.558608,9.790793,206437104.000000,13.412073
2459855.577898,9.792346,206436320.000000,13.412185
2459855.597188,9.793900,206436176.000000,13.412293
2459855.616478,9.795454,206435056.000000,13.412407
2459855.635769,9.797009,206433760.000000,13.412521
